sync_index,port,frame_index,frame_time
87,2,86,103659.01140505
87,1,51,103659.0233799
87,0,51,103659.05706105
87,4,50,103659.04258430001
88,3,63,103659.10330670001
88,2,87,103659.08175335001
88,4,51,103659.1030145
89,3,64,103659.135964
89,2,88,103659.1051927
89,1,52,103659.1065015
89,0,52,103659.13418705
89,4,52,103659.1352797
90,2,89,103659.138878
91,3,65,103659.2027068
91,2,90,103659.16991035
91,1,53,103659.22057615
91,4,53,103659.1727995
92,3,66,103659.23478815
92,2,91,103659.23594265
92,0,53,103659.2461246
92,4,54,103659.2357509
93,2,92,103659.3052184
93,1,54,103659.31923895
93,4,55,103659.30549890001
94,3,67,103659.35400745
94,2,93,103659.3349175
94,0,54,103659.35188564999
94,4,56,103659.3364335
95,3,68,103659.40177915001
95,2,94,103659.38249525
95,1,55,103659.4108917
95,4,57,103659.3788663
96,3,69,103659.4677655
96,2,95,103659.4373722
96,0,55,103659.4506327
96,4,58,103659.43467310001
97,2,96,103659.4843198
98,2,97,103659.53534619999
98,1,56,103659.53630954999
98,0,56,103659.53818765
98,4,59,103659.5459656
99,3,70,103659.5801029
99,2,98,103659.57276285
99,1,57,103659.62981310001
99,4,60,103659.60599575
100,3,71,103659.6347847
100,2,99,103659.6486553
100,0,57,103659.65619315
100,4,61,103659.6348674
101,3,72,103659.6692376
101,2,100,103659.7005965
101,4,62,103659.66894245
102,3,73,103659.70224489999
102,1,58,103659.71834515
102,0,58,103659.73176694999
102,4,63,103659.70199890001
103,3,74,103659.7686322
103,2,101,103659.73641854999
103,4,64,103659.73628710001
104,2,102,103659.80183185
104,4,65,103659.76993605
105,3,75,103659.83510160001
105,2,103,103659.8349418
105,1,59,103659.8108864
105,0,59,103659.83257775
105,4,66,103659.8019452
106,3,76,103659.86846815
106,4,67,103659.8354666
107,2,104,103659.8796066
107,4,68,103659.87129825
108,1,60,103659.9283364
108,4,69,103659.90176785
109,2,105,103659.93598795
109,0,60,103659.95019435
109,4,70,103659.93575820001
110,3,77,103659.9710315
110,2,106,103659.96773335
110,4,71,103659.9697439
111,2,107,103660.00214045
111,1,61,103660.00346745
111,0,61,103660.03090125
111,4,72,103660.01193035001
112,3,78,103660.0350614
112,2,108,103660.03650915
112,4,73,103660.0676753
113,3,79,103660.06892385
113,2,109,103660.07028844999
114,3,80,103660.14274795001
114,2,110,103660.10521205
114,1,62,103660.13794815
114,0,62,103660.1590243
114,4,74,103660.14258459999
115,2,111,103660.21909555
115,1,63,103660.249468
115,4,75,103660.2008025
116,3,81,103660.30027255
116,2,112,103660.27239105
116,0,63,103660.2770044
116,4,76,103660.27448475
117,3,82,103660.34005785
117,2,113,103660.3413425
117,1,64,103660.33655139999
117,4,77,103660.3395212
118,2,114,103660.3713912
118,1,65,103660.42925330001
118,0,64,103660.379929
118,4,78,103660.41259655
119,3,83,103660.43807994999
119,2,115,103660.43754625
119,0,65,103660.44824639999
120,2,116,103660.47541365001
120,0,66,103660.5337621
120,4,79,103660.47910905001
121,3,84,103660.53558255
121,2,117,103660.53748880001
121,1,66,103660.55114674999
121,4,80,103660.534803
122,2,118,103660.5720194
122,4,81,103660.5710051
123,3,85,103660.6019966
123,2,119,103660.601821
123,1,67,103660.62647365
123,0,67,103660.62938335
124,3,86,103660.6358737
124,2,120,103660.6347904
124,4,82,103660.63492675
125,3,87,103660.67125300001
125,2,121,103660.6777578
125,4,83,103660.6697402
126,3,88,103660.73670015001
126,2,122,103660.7347059
126,1,68,103660.7381991
126,0,68,103660.73883725
126,4,84,103660.7348963
127,2,123,103660.77132235
127,4,85,103660.8045208
128,3,89,103660.8427159
128,2,124,103660.807111
128,1,69,103660.8321211
128,4,86,103660.83492970001
129,3,90,103660.90675825
129,2,125,103660.88257895
129,0,69,103660.8604746
129,4,87,103660.8705466
130,3,91,103660.93486795001
130,2,126,103660.93575125
130,1,70,103660.9296441
130,4,88,103660.934719
131,3,92,103660.9734918
131,2,127,103661.00440415001
131,0,70,103660.9548041
131,4,89,103660.96789500001
132,3,93,103661.03675765
132,2,128,103661.03463065
132,1,71,103661.03838205
132,0,71,103661.0469088
132,4,90,103661.03589605
133,3,94,103661.0795691
133,2,129,103661.0712557
133,4,91,103661.07227959999
134,3,95,103661.14022495001
134,2,130,103661.160348
134,1,72,103661.14415800001
134,0,72,103661.1534515
134,4,92,103661.15501335
135,3,96,103661.2186897
135,2,131,103661.20184354999
136,2,132,103661.23926569999
136,1,73,103661.2669231
136,0,73,103661.26596495
136,4,93,103661.25746825
137,3,97,103661.30438419999
137,2,133,103661.30298345
137,0,74,103661.34992345
137,4,94,103661.30185985
138,2,134,103661.37203625
138,1,74,103661.36859239999
138,4,95,103661.37168375
139,3,98,103661.4371957
139,2,135,103661.43547345
139,1,75,103661.4406082
139,0,75,103661.44855644999
139,4,96,103661.43565644999
140,2,136,103661.4718468
141,3,99,103661.5088798
141,2,137,103661.5042389
141,1,76,103661.53030155
141,0,76,103661.53627855
141,4,97,103661.50892135
142,3,100,103661.5761662
142,2,138,103661.577838
142,4,98,103661.5754466
143,3,101,103661.669237
143,2,139,103661.60601155
143,1,77,103661.64286785
143,0,77,103661.6520877
143,4,99,103661.60976535
144,3,102,103661.7466497
144,2,140,103661.73407174999
144,1,78,103661.7653501
144,0,78,103661.76811635
144,4,100,103661.7374284
145,2,141,103661.83039369999
145,1,79,103661.9034186
145,0,79,103661.90292695
145,4,101,103661.88674814999
146,3,103,103661.94217245001
146,2,142,103661.94191354999
146,1,80,103661.9613074
146,4,102,103661.96888805
147,3,104,103662.0403815
147,2,143,103662.01837805001
147,0,80,103661.99448095
147,4,103,103662.0406387
148,2,144,103662.0824156
148,1,81,103662.0594337
148,0,81,103662.05026389999
148,4,104,103662.08571700001
149,3,105,103662.1116323
149,2,145,103662.13697714999
149,0,82,103662.1470993
149,4,105,103662.1381874
150,3,106,103662.19498515001
150,2,146,103662.16862385
150,1,82,103662.159958
150,4,106,103662.17348765
151,3,107,103662.2700668
151,2,147,103662.2355963
151,1,83,103662.2488309
151,0,83,103662.25352679999
151,4,107,103662.2452758
152,2,148,103662.31441630001
153,3,108,103662.35059290001
153,2,149,103662.3346763
153,1,84,103662.3644927
153,0,84,103662.36537300001
153,4,108,103662.34519785
154,3,109,103662.40866925
154,2,150,103662.40851420001
154,4,109,103662.40872144999
155,2,151,103662.4393398
155,1,85,103662.4497404
155,0,85,103662.45452785
156,3,110,103662.47583889999
156,2,152,103662.46788625
156,4,110,103662.47376675
157,3,111,103662.5347084
157,2,153,103662.50748195
157,0,86,103662.53209845
157,4,111,103662.53756694999
158,3,112,103662.5736873
158,2,154,103662.5716998
158,1,86,103662.55530119999
158,4,112,103662.57393665
159,2,155,103662.6073932
159,1,87,103662.63477245
160,2,156,103662.63519510001
160,0,87,103662.6452694
160,4,113,103662.63677605
161,3,113,103662.68055175
161,2,157,103662.66922085
161,4,114,103662.70547105
162,3,114,103662.74009184999
162,2,158,103662.70596610001
162,1,88,103662.7459706
162,0,88,103662.73376885
162,4,115,103662.73474295001
163,3,115,103662.76797424999
163,2,159,103662.768786
163,4,116,103662.76900875001
164,3,116,103662.81032419999
164,2,160,103662.80354035
164,0,89,103662.83246095
165,3,117,103662.8678667
165,2,161,103662.83685025
165,1,89,103662.85546175
165,4,117,103662.83699825
166,3,118,103662.90293465
166,2,162,103662.871611
166,4,118,103662.87233295
167,2,163,103662.90367925
167,1,90,103662.93780775
167,0,90,103662.94706475001
167,4,119,103662.93741295
168,3,119,103662.99920389999
168,2,164,103662.99741855
168,4,120,103662.97155855
169,2,165,103663.03467485
169,1,91,103663.04191435
169,0,91,103663.0324083
169,4,121,103663.0020929
170,3,120,103663.07595815
170,2,166,103663.0686211
170,4,122,103663.07591464999
171,3,121,103663.13467284999
171,2,167,103663.10798985
171,0,92,103663.13630715001
171,4,123,103663.1349681
172,3,122,103663.16767344999
172,2,168,103663.13696614999
172,1,92,103663.15600715
172,4,124,103663.1691193
173,2,169,103663.17324705
174,3,123,103663.23472455
174,2,170,103663.20381134999
174,0,93,103663.23436574999
175,2,171,103663.2348871
175,1,93,103663.24909865
175,4,125,103663.23572684999
176,2,172,103663.27972425
176,0,94,103663.33199685
176,4,126,103663.30199625
177,3,124,103663.33564214999
177,2,173,103663.33651744999
177,1,94,103663.36257915
177,4,127,103663.33484600001
178,3,125,103663.401951
178,2,174,103663.3712354
178,0,95,103663.42990399999
178,4,128,103663.37040310001
179,3,126,103663.43567475001
179,2,175,103663.4347244
179,1,95,103663.465594
179,4,129,103663.43489574999
180,3,127,103663.50168064999
180,2,176,103663.4782229
180,0,96,103663.53319814999
180,4,130,103663.4686559
181,2,177,103663.5420556
181,1,96,103663.55931745001
181,4,131,103663.53456264999
182,3,128,103663.570748
182,2,178,103663.5697337
182,4,132,103663.57277185
183,3,129,103663.6062515
183,2,179,103663.60234515
183,0,97,103663.63304074999
184,2,180,103663.63500005
184,1,97,103663.6636358
184,4,133,103663.63524585
185,3,130,103663.67321155
185,2,181,103663.66866975
185,4,134,103663.67245505
186,3,131,103663.73664585
186,2,182,103663.7015767
186,0,98,103663.7317489
186,4,135,103663.73462395
187,2,183,103663.73705334999
187,1,98,103663.76154475
188,3,132,103663.80189065001
188,2,184,103663.76761165
188,4,136,103663.77097325001
189,2,185,103663.80206064999
189,0,99,103663.8284828
189,4,137,103663.83486425
190,3,133,103663.8351877
190,2,186,103663.83498905
190,1,99,103663.85675635
190,4,138,103663.86884089999
191,3,134,103663.8693312
191,2,187,103663.86908440001
191,0,100,103663.9331734
191,4,139,103663.9015798
192,3,135,103663.93458860001
192,2,188,103663.9359236
192,1,100,103663.9489759
192,4,140,103663.93568765
193,3,136,103663.9708411
193,2,189,103663.97059745001
193,4,141,103663.97090115
194,3,137,103664.00373289999
194,2,190,103664.00580675
194,0,101,103664.03090039999
194,4,142,103664.001601
195,2,191,103664.03667244999
195,1,101,103664.06496095
196,3,138,103664.07726695
196,2,192,103664.06876755
196,4,143,103664.06971675
197,3,139,103664.13478265
197,2,193,103664.10938975
197,0,102,103664.13414740001
197,4,144,103664.1346359
198,2,194,103664.13590835
198,1,102,103664.16065655
198,4,145,103664.16873465
199,3,140,103664.17302485
199,2,195,103664.16891164999
200,3,141,103664.2065206
200,2,196,103664.20158435
200,0,103,103664.23100259999
200,4,146,103664.20458369999
201,3,142,103664.2725118
201,2,197,103664.2721109
201,1,103,103664.2599409
201,4,147,103664.27363235
202,3,143,103664.33469775
202,2,198,103664.3018091
202,0,104,103664.33746074999
202,4,148,103664.3364309
203,2,199,103664.33752345
203,1,104,103664.35110635
204,3,144,103664.40805570001
204,2,200,103664.36933265
204,0,105,103664.43119555
204,4,149,103664.4079944
205,3,145,103664.43485779999
205,2,201,103664.4348608
205,1,105,103664.4654332
206,3,146,103664.4676822
206,2,202,103664.468805
206,4,150,103664.4814927
207,2,203,103664.5094362
207,1,106,103664.56383935
207,0,106,103664.52985175
207,4,151,103664.53561995
208,3,147,103664.5707379
208,2,204,103664.56875675
208,4,152,103664.56776564999
209,2,205,103664.60228505
209,0,107,103664.6310126
209,4,153,103664.6021847
210,2,206,103664.63501755
210,1,107,103664.66611735
210,4,154,103664.6347656
211,3,148,103664.66943305
211,2,207,103664.66911925
211,4,155,103664.66927265
212,3,149,103664.70250515
212,2,208,103664.70418495001
212,0,108,103664.7341115
212,4,156,103664.7018147
213,2,209,103664.74034675001
213,1,108,103664.76544705001
213,4,157,103664.734779
214,3,150,103664.76912985
214,2,210,103664.77195045
214,4,158,103664.76768255001
215,3,151,103664.8018572
215,2,211,103664.8027606
215,0,109,103664.8311796
215,4,159,103664.8019641
216,3,152,103664.83535915
216,2,212,103664.83514055
216,1,109,103664.8635414
216,4,160,103664.83495645001
217,3,153,103664.8688462
217,2,213,103664.87159299999
217,4,161,103664.87139145
218,4,162,103664.9084086
219,3,154,103664.93594585001
219,2,214,103664.93577655
219,0,110,103664.93603114999
219,4,163,103664.93563975001
220,2,215,103664.96860905
220,1,110,103664.96638530001
220,4,164,103664.97162200001
221,3,155,103665.0048138
221,2,216,103665.00176895
221,0,111,103665.0278141
221,4,165,103665.00192524999
222,3,156,103665.03607460001
222,2,217,103665.0351584
222,1,111,103665.0675757
222,4,166,103665.0357813
223,3,157,103665.0687112
223,2,218,103665.07225279999
223,4,167,103665.07270465
224,3,158,103665.10213765
224,2,219,103665.10194065
224,0,112,103665.1332818
224,4,168,103665.1037214
225,3,159,103665.13601424999
225,2,220,103665.16811385
225,1,112,103665.16285475
225,4,169,103665.135481
226,3,160,103665.20515885
226,2,221,103665.2019817
226,0,113,103665.2340204
226,4,170,103665.204671
227,3,161,103665.23463735
227,2,222,103665.23583789999
227,4,171,103665.23594035
228,3,162,103665.28047940001
228,2,223,103665.26964464999
228,1,113,103665.27407925
229,2,224,103665.30196340001
229,0,114,103665.3321595
229,4,172,103665.3052743
230,3,163,103665.33658835001
230,2,225,103665.33617585001
230,1,114,103665.3674629
230,4,173,103665.33640565
231,3,164,103665.40593555
231,2,226,103665.37712655
231,0,115,103665.42825465
231,4,174,103665.3692212
232,3,165,103665.46815890001
232,2,227,103665.43523695
232,1,115,103665.465417
232,4,175,103665.43494205
233,2,228,103665.46893194999
233,4,176,103665.46896515001
234,3,166,103665.53595365
234,2,229,103665.50341574999
234,0,116,103665.5339178
234,4,177,103665.53578569999
235,3,167,103665.5688657
235,2,230,103665.5368999
235,1,116,103665.56692065
235,4,178,103665.56988940001
236,2,231,103665.57155235001
236,4,179,103665.6027439
237,3,168,103665.6352508
237,2,232,103665.63490159999
237,0,117,103665.63590175
238,3,169,103665.6688585
238,2,233,103665.66869835
238,1,117,103665.66952305
238,4,180,103665.67402105
239,3,170,103665.70064765
239,2,234,103665.70214050001
239,0,118,103665.73293235
239,4,181,103665.70487945
240,3,171,103665.7351121
240,2,235,103665.76891380001
240,1,118,103665.76766675
240,4,182,103665.73611325
241,3,172,103665.7718615
241,2,236,103665.802013
241,4,183,103665.80182645
242,3,173,103665.8051752
242,2,237,103665.8358673
242,1,119,103665.8652208
242,0,119,103665.8277865
243,3,174,103665.86908470001
243,2,238,103665.8677019
243,4,184,103665.86789694999
244,2,239,103665.900746
244,0,120,103665.9169329
244,4,185,103665.90357605
245,3,175,103665.9348628
245,2,240,103665.93697010001
245,4,186,103665.9346625
246,3,176,103666.00169845
246,2,241,103666.00188595
246,1,120,103665.97201299999
246,4,187,103665.96874925
247,0,121,103666.0338153
247,4,188,103666.00211805
248,3,177,103666.0358938
248,2,242,103666.0375974
248,4,189,103666.03550910001
249,3,178,103666.0679405
249,1,121,103666.07007975
249,4,190,103666.07382815
250,3,179,103666.10211035001
250,2,243,103666.10775590001
250,0,122,103666.13003644999
251,2,244,103666.13689709999
251,1,122,103666.16850284999
251,4,191,103666.1373115
252,3,180,103666.1776317
252,2,245,103666.16885424999
252,4,192,103666.1696235
253,3,181,103666.23508905
253,2,246,103666.20176930001
253,0,123,103666.23149944999
254,3,182,103666.2689168
254,2,247,103666.2355361
254,1,123,103666.2777342
254,4,193,103666.23756899999
255,3,183,103666.3686713
255,2,248,103666.3136612
255,0,124,103666.33935354999
255,4,194,103666.30181949999
256,2,249,103666.369071
256,1,124,103666.39643995001
256,4,195,103666.37570655
257,2,250,103666.40066135
257,0,125,103666.43167245001
257,4,196,103666.40250659999
258,2,251,103666.4385664
258,4,197,103666.4686563
259,3,184,103666.47097055
259,2,252,103666.47083475
259,1,125,103666.49030554999
260,3,185,103666.53596854999
260,2,253,103666.50532855
260,0,126,103666.52939295
260,4,198,103666.50691545001
261,3,186,103666.56880755001
261,2,254,103666.5738258
261,1,126,103666.5967579
261,4,199,103666.57212304999
262,3,187,103666.6019809
262,2,255,103666.60220665
262,0,127,103666.6268763
262,4,200,103666.60254749999
263,3,188,103666.66926555001
263,2,256,103666.66964295
263,1,127,103666.6922876
263,4,201,103666.67043855
264,3,189,103666.7373545
264,2,257,103666.70190854999
264,4,202,103666.70174774999
265,2,258,103666.73772385
265,0,128,103666.74181215
265,4,203,103666.77317735
266,3,190,103666.80177665
266,2,259,103666.77488745
266,1,128,103666.79078380001
266,4,204,103666.80209575
267,3,191,103666.86787439999
267,2,260,103666.80229155
267,0,129,103666.83103510001
268,2,261,103666.86981645
268,1,129,103666.8783641
268,4,205,103666.8716747
269,2,262,103666.90584764999
269,0,130,103666.9321508
269,4,206,103666.9022939
270,3,192,103666.9352333
270,2,263,103666.93515245
270,4,207,103666.9374047
271,3,193,103666.9691356
271,2,264,103666.96779349999
271,1,130,103666.99349585001
271,4,208,103666.96870275
272,3,194,103667.00367594999
272,2,265,103667.00213385001
272,0,131,103667.02869395001
272,4,209,103667.0049072
273,2,266,103667.03469855001
273,4,210,103667.03583554999
274,3,195,103667.06965465
274,2,267,103667.06943440001
274,1,131,103667.07347984999
274,4,211,103667.0679673
275,2,268,103667.10195859999
275,0,132,103667.13455789999
275,4,212,103667.10179865
276,3,196,103667.13601014999
276,2,269,103667.13533555
276,4,213,103667.13573894999
277,3,197,103667.16882065
277,2,270,103667.17327845
277,1,132,103667.17415055001
277,4,214,103667.1722608
278,3,198,103667.2352794
278,4,215,103667.20459164999
279,2,271,103667.23812525
279,0,133,103667.23583155
279,4,216,103667.23528245
280,2,272,103667.2723524
280,1,133,103667.27692045001
280,0,134,103667.3330825
280,4,217,103667.26882935
281,3,199,103667.33778530001
281,2,273,103667.33640659999
281,4,218,103667.3353266
282,3,200,103667.369278
282,2,274,103667.37036455
282,1,134,103667.37544115
282,4,219,103667.3688853
283,2,275,103667.4018845
283,0,135,103667.4322338
283,4,220,103667.40224255
284,3,201,103667.43654699999
284,2,276,103667.4348986
284,4,221,103667.43506695
285,3,202,103667.5023986
285,2,277,103667.46893015
285,1,135,103667.47722715
285,4,222,103667.50198259999
286,3,203,103667.5705564
286,2,278,103667.502707
286,0,136,103667.53308825
286,4,223,103667.53863525
287,2,279,103667.57204565
287,4,224,103667.5708763
288,2,280,103667.60284965
288,1,136,103667.60962045
288,4,225,103667.6022092
289,3,204,103667.63650175
289,2,281,103667.63715115
289,0,137,103667.6418209
289,4,226,103667.63617555
290,2,282,103667.66778795
290,1,137,103667.714572
290,4,227,103667.709652
291,3,205,103667.74035559999
291,2,283,103667.73473065
291,0,138,103667.7500624
292,3,206,103667.7686245
292,2,284,103667.76921855
292,1,138,103667.79134145
292,4,228,103667.77000240001
293,3,207,103667.80332574999
293,2,285,103667.8370413
293,0,139,103667.82708975
293,4,229,103667.80582725
294,3,208,103667.8691949
294,2,286,103667.86955080001
294,1,139,103667.8820254
294,4,230,103667.87076965
295,3,209,103667.90393639999
295,2,287,103667.9020681
295,0,140,103667.93407049999
295,4,231,103667.9019055
296,2,288,103667.9347743
296,4,232,103667.9358003
297,3,210,103667.97411755001
297,2,289,103667.9698331
297,1,140,103667.99822035001
297,4,233,103667.96859745
298,3,211,103668.0018401
298,2,290,103668.0032252
298,0,141,103668.03250244999
299,3,212,103668.0347821
299,2,291,103668.0354409
299,4,234,103668.03652299999
300,3,213,103668.06996684999
300,2,292,103668.0703543
300,4,235,103668.06935265
301,3,214,103668.10227875001
301,2,293,103668.100542
301,1,141,103668.10119280001
301,4,236,103668.1019556
302,3,215,103668.1349461
302,2,294,103668.1362316
302,0,142,103668.13469055001
302,4,237,103668.1383541
303,3,216,103668.1691688
303,2,295,103668.1692971
303,4,238,103668.17020535
304,3,217,103668.20179535
304,1,142,103668.20536364999
305,3,218,103668.23518215
305,2,296,103668.23740575
305,0,143,103668.2572827
305,4,239,103668.2388194
306,3,219,103668.2725658
306,2,297,103668.30225735
306,1,143,103668.29869055
306,4,240,103668.30066695
307,2,298,103668.33918765001
307,0,144,103668.36814745
307,4,241,103668.33695365
308,3,220,103668.40247185
308,2,299,103668.4020355
308,1,144,103668.4167423
308,4,242,103668.4026488
